;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_8_5_L;"1";1;2994161;2994161;7665052.16;7665052.16;-1.46446070643122;"1";0;1264.87286254274;1913.18235616068;0.321995487353105;4029.45996100275;1987.64721031634;1399.98421329793;1915.10713220423;0.220530218103912;5080.02969379103;3431.80985903483;1332.42853792034;1914.14474418245;-1.55655144032724;-216.178161208303;-3.07964166968486;216.200096152191;0.101465269249193;162.059800000861;"1";0;0;0;0;0;0;[0.566375643176929, 0.531756008344464, 0.543920663546012, 0.512840751253631, 0.535216809617617, 0.496260663281927, 0.48432126598243, 0.514116479047565, 0.515974611841997];[27.2, 24.8, 27.2, 24.8, 26.4, 24, 24, 24, 24];[60.8, 59.2, 57.6, 57.6, 57.6, 59.2, 59.2, 57.6, 59.2];2.4916000002122;"1";0;0;0;0;0;0;0;0;0;2.2385000011127;"1";1;33089;33089;84707.84;84707.84;-5.09047644471905;5.6;2910.5894526882;-2161.90874308683;-291.662815993162;11.1562999991293;"FM";"1";0;0;0;0;0;136.128999998618;"FM";"1";0;0;0;0;0;0;0;24.5953000012378
HE_9_5_L;"1";1;2990401;2990401;7655426.56;7655426.56;-1.51028161876507;"1";0;1251.92088932785;1915.35699520419;0.278621811667937;4028.86088120852;1987.55568058827;1385.71726279155;1918.41272110019;0.233652339072521;5076.48917694204;3430.13363053181;1318.8190760597;1916.88485815219;-1.54796166624953;-214.074197541933;-4.88916143359056;214.130021138434;0.0449694725954159;162.701100001868;"1";0;0;0;0;0;0;[0.517821525071048, 0.486222914386601, 0.516872554693966, 0.527962660118982, 0.474998952351218, 0.448052892023744, 0.478301002013857, 0.504176014981621, 0.50153106325492];[26.4, 25.6, 27.2, 26.4, 26.4, 24.8, 25.6, 27.2, 25.6];[52.8, 56, 56, 54.4, 52.8, 54.4, 54.4, 57.6, 52.8];11.6497999988496;"1";0;0;0;0;0;0;0;0;0;1.69280000045546;"1";1;33487;33487;85726.72;85726.72;-4.66865733453117;5.6;2918.10773135844;-2144.549705856;-267.494361261432;13.6313000002701;"FM";"1";0;0;0;0;0;136.815099998785;"FM";"1";0;0;0;0;0;0;0;39.8275000006834
HE_10_6_L;"1";1;2991196;2991196;7657461.76;7657461.76;-1.44710449321194;"1";0;1268.14773427215;1887.41445268884;0.336445064504352;4029.03908485464;1987.20362148599;1405.09176031203;1892.61989780556;0.261977434261437;5085.10574019218;3422.15379543088;1336.61974729209;1890.0171752472;-1.53280313811776;-219.110441663818;-8.3287121867419;219.268677865314;0.0744676302429144;121.443100000761;"1";0;0;0;0;0;0;[0.495185749183314, 0.490758554971022, 0.492487775002412, 0.490267047615177, 0.490372193656534, 0.468168604667953, 0.459130312414077, 0.486124905285375, 0.463741439111275];[24, 23.2, 24, 24, 24.8, 24, 24, 24, 24.8];[57.6, 56, 56, 54.4, 56, 56, 56, 57.6, 57.6];4.77830000090762;"1";0;0;0;0;0;0;0;0;0;3.129100001388;"1";1;32554;32554;83338.24;83338.24;-4.81673805972345;5.6;2878.97971370646;-2145.42075321005;-275.978761842186;14.4502999974065;"FM";"1";0;0;0;0;0;181.524999999965;"FM";"1";0;0;0;0;0;0;0;20.1758999974118
HE_10_5_L;"1";1;2992952;2992952;7661957.12;7661957.12;-1.49672103900815;"1";0;1265.2181685135;1901.32351239231;0.283172770349789;4029.24440076649;1987.66550639846;1399.13168454424;1907.31816346794;0.198060836032691;5078.76344570143;3430.73336268079;1332.17492652887;1904.32083793012;-1.5260610991155;-214.261625649182;-9.59144172101405;214.476199099382;0.0851119343170981;156.839499999478;"1";0;0;0;0;0;0;[0.483548412808189, 0.549270827308749, 0.456636957540965, 0.485774373205195, 0.474236099052572, 0.479134792868126, 0.48531754872616, 0.4769177252319, 0.473286499169379];[24.8, 27.2, 24.8, 24, 25.6, 24.8, 25.6, 24, 24];[59.2, 57.6, 56, 57.6, 57.6, 56, 57.6, 57.6, 56];2.56100000115111;"1";0;0;0;0;0;0;0;0;0;7.67739999719197;"1";1;33041;33041;84584.96;84584.96;-4.88618054394735;5.6;2902.83291667928;-2153.82023546503;-279.95752310712;20.6441000009363;"FM";"1";0;0;0;0;0;82.6417000025685;"FM";"1";0;0;0;0;0;0;0;20.4306000014185
HE_9_6_L;"1";1;2989207;2989207;7652369.92;7652369.92;-1.44748380149123;"1";0;1254.74666333497;1897.84799021942;0.346089825203471;4028.6412195191;1987.37576980233;1390.24565476024;1903.77611219199;0.222035346776467;5082.5254545066;3421.52434006563;1322.4961590476;1900.8120512057;-1.52707390546629;-216.798386280427;-9.48499515612093;217.005772796276;0.124054478427004;131.347599999572;"1";0;0;0;0;0;0;[0.557492612390615, 0.507652635029728, 0.473739740334471, 0.517807523505944, 0.478397529364076, 0.527987235719909, 0.476700923801286, 0.512677737202087, 0.502606427210511];[26.4, 26.4, 24, 26.4, 25.6, 26.4, 26.4, 27.2, 27.2];[56, 56, 56, 56, 56, 56, 56, 57.6, 56];5.71730000228854;"1";0;0;0;0;0;0;0;0;0;3.17839999843272;"1";1;32580;32580;83404.8;83404.8;-5.112761557626;5.6;2907.8184407612;-2124.82887661142;-292.939658908703;15.5156000000716;"FM";"1";0;0;0;0;0;93.0558000000019;"FM";"1";0;0;0;0;0;0;0;35.1137000034214
HE_11_6_L;"1";1;2989871;2989871;7654069.76;7654069.76;-1.47957198041394;"1";0;1255.51910385619;1908.07765052457;0.313945507268722;4028.50100349055;1987.41336524073;1393.97891570184;1910.48076217075;0.219242923964078;5079.69793754349;3421.62124586668;1324.74900977901;1909.27920634766;-1.55344204644392;-221.535698953032;-3.84497863387733;221.569063208976;0.0947025833046439;109.484900000098;"1";0;0;0;0;0;0;[0.529118537517514, 0.549632035351763, 0.54309339220316, 0.550396856673864, 0.449207114804648, 0.522207668566329, 0.489632277731193, 0.490758817558705, 0.497133917841676];[26.4, 26.4, 27.2, 27.2, 23.2, 26.4, 25.6, 24, 23.2];[54.4, 56, 57.6, 57.6, 56, 56, 56, 56, 54.4];9.24630000008619;"1";0;0;0;0;0;0;0;0;0;3.56280000050901;"1";1;32738;32738;83809.28;83809.28;-5.41793241735362;5.6;2926.3566497648;-2133.75131040381;-310.424661201474;16.7373000003863;"FM";"1";0;0;0;0;0;100.743099999818;"FM";"1";0;0;0;0;0;0;0;28.7183999971603
HE_11_5_L;"1";1;2991099;2991099;7657213.44;7657213.44;-1.47037274749504;"1";0;1253.96132825891;1918.19821988964;0.313239618844865;4028.90901041973;1987.59095758773;1389.31279249373;1921.77495397069;0.22074922361229;5077.77819813701;3429.53990908861;1321.63706037632;1919.98658693017;-1.54437694599842;-216.562342775712;-5.72277452967355;216.637943252844;0.0924903952325745;162.295099999028;"1";0;0;0;0;0;0;[0.503178156921062, 0.53423787315776, 0.525398419114869, 0.525621769390537, 0.527531032696993, 0.499602397190833, 0.502918506581613, 0.526573111673178, 0.46894544817263];[25.6, 27.2, 26.4, 27.2, 27.2, 26.4, 26.4, 26.4, 24];[54.4, 54.4, 56, 56, 56, 54.4, 56, 56, 56];2.55069999911939;"1";0;0;0;0;0;0;0;0;0;1.67359999977634;"1";1;33305;33305;85260.8;85260.8;-4.72645054522466;5.6;2923.8005584747;-2144.02012910974;-270.80566831868;7.85750000068219;"FM";"1";0;0;0;0;0;191.996500001551;"FM";"1";0;0;0;0;0;0;0;17.6375999981246
HE_12_6_L;"1";1;2991851;2991851;7659138.56;7659138.56;-1.50578489572806;"1";0;1269.57856279175;1901.62134567588;0.275535138704078;4029.03167135129;1987.10127246593;1408.26809632877;1900.54855289747;0.213303533562354;5081.47283127224;3423.18507544287;1338.92332956026;1901.08494928668;1.56306127025888;-221.903253659229;1.71646844544812;221.909892182562;0.0622316051417238;132.730100001936;"1";0;0;0;0;0;0;[0.486249771047975, 0.519231026936476, 0.474268980833619, 0.496258247336599, 0.567395008295761, 0.484842535761037, 0.553668291777356, 0.48442551214228, 0.560159719779086];[22.4, 26.4, 22.4, 23.2, 27.2, 22.4, 26.4, 21.6, 25.6];[57.6, 59.2, 57.6, 56, 57.6, 56, 56, 56, 59.2];2.50169999708305;"1";0;0;0;0;0;0;0;0;0;1.62909999926342;"1";1;31989;31989;81891.84;81891.84;-4.89710711875071;5.6;2877.93128888055;-2140.58512613711;-280.583569727887;19.1140999995696;"FM";"1";0;0;0;0;0;182.709300002898;"FM";"1";0;0;0;0;0;0;0;23.2132999990426
HE_14_6_L;"1";1;2991216;2991216;7657512.96;7657512.96;-1.50116579869735;"1";0;1279.12768059465;1887.9522267123;0.282102985325611;4029.12155926932;1987.05451835636;1412.16415539974;1891.61375338231;0.220621859832042;5080.81948037096;3423.69164684368;1345.64591799719;1889.78299004731;-1.54328054543338;-212.858359688146;-5.85844267201901;212.938964587672;0.0614811254935685;166.900800002622;"1";0;0;0;0;0;0;[0.496381758635255, 0.483724647346723, 0.494159598820423, 0.471465131112283, 0.465014814794501, 0.483066218229765, 0.536886397273654, 0.455071560035568, 0.459378188666868];[23.2, 23.2, 24.8, 22.4, 22.4, 22.4, 26.4, 22.4, 22.4];[56, 56, 56, 56, 57.6, 56, 59.2, 56, 57.6];3.25090000114869;"1";0;0;0;0;0;0;0;0;0;1.89750000208733;"1";1;32778;32778;83911.68;83911.68;-4.80720930977035;5.6;2874.93474891696;-2170.36036365855;-275.432804685838;13.5197000017797;"FM";"1";0;0;0;0;0;130.025200000091;"FM";"1";0;0;0;0;0;0;0;24.8664999999164
HE_12_5_L;"1";1;2993849;2993849;7664253.44;7664253.44;-1.51389615647579;"1";0;1269.52425893614;1909.725634402;0.271733136778282;4029.18269894943;1987.87565944125;1404.10341630001;1910.56080502275;0.241965689321763;5073.44268523619;3430.57523223175;1336.81383761808;1910.14321971238;-1.56459061176423;-215.326651782192;-1.33627299320287;215.330798060198;0.0297674474565191;163.709799999197;"1";0;0;0;0;0;0;[0.492724213299603, 0.542346166138414, 0.527729756494998, 0.527615197324124, 0.504346967261734, 0.515347825582655, 0.518215055340582, 0.493826931510874, 0.567036459356633];[24, 25.6, 27.2, 26.4, 25.6, 25.6, 26.4, 24, 27.2];[57.6, 56, 59.2, 56, 54.4, 56, 57.6, 56, 57.6];4.00290000106907;"1";0;0;0;0;0;0;0;0;0;4.92850000227918;"1";1;32819;32819;84016.64;84016.64;-5.25838174733445;5.6;2906.29925348122;-2163.16411834608;-301.283081190891;19.5827999996254;"FM";"1";0;0;0;0;0;159.674399998039;"FM";"1";0;0;0;0;0;0;0;32.2871999997005
HE_13_5_L;"1";1;2990824;2990824;7656509.44;7656509.44;-1.49302264477292;"1";0;1259.81295440231;1910.72205185193;0.289400744695176;4029.06047607142;1987.64946440108;1395.90810455204;1911.13044311478;0.248654646428038;5074.18992878346;3429.86736399947;1327.86052947718;1910.92624748335;-1.56779555831344;-217.752240239572;-0.653426020560437;217.753220630411;0.0407460982671383;188.111899999058;"1";0;0;0;0;0;0;[0.535991693637366, 0.517334190281765, 0.504624615193345, 0.499435648203255, 0.505775018143717, 0.432500380294998, 0.470798298768615, 0.46430781261252, 0.527757600655261];[26.4, 26.4, 27.2, 26.4, 26.4, 24.8, 26.4, 26.4, 25.6];[56, 56, 56, 57.6, 54.4, 56, 52.8, 56, 56];5.4664999988745;"1";0;0;0;0;0;0;0;0;0;2.81560000075842;"1";1;33835;33835;86617.6;86617.6;-4.96026638269035;5.6;2923.89386138614;-2166.19316092803;-284.202328988781;11.0744000012346;"FM";"1";0;0;0;0;0;185.237300000153;"FM";"1";0;0;0;0;0;0;0;33.0827999969188
HE_14_5_L;"1";1;2993169;2993169;7662512.64;7662512.64;-1.48497719668423;"1";0;1274.66899520062;1899.91713176368;0.299106827516535;4029.25162806994;1987.82821397718;1409.87913522972;1900.2561482061;0.218906316436717;5077.41946662877;3429.88218635121;1342.27406521517;1900.08663998489;-1.56828900203418;-216.336224046553;-0.542426307878486;216.336904066366;0.0802005110798175;169.264500000281;"1";0;0;0;0;0;0;[0.547445058512243, 0.542217441650292, 0.540061790463074, 0.516858609946173, 0.532496954226703, 0.505835891197085, 0.487259340597141, 0.539507387528429, 0.519936860520485];[26.4, 26.4, 25.6, 26.4, 26.4, 26.4, 24.8, 26.4, 26.4];[59.2, 56, 56, 56, 56, 56, 57.6, 56, 57.6];4.50719999935245;"1";0;0;0;0;0;0;0;0;0;2.17129999873578;"1";1;33967;33967;86955.52;86955.52;-5.26534578281324;5.6;2911.02644331263;-2195.25285129685;-301.682091032205;19.390099998418;"FM";"1";0;0;0;0;0;284.546999999293;"FM";"1";0;0;0;0;0;0;0;45.8938000010676
HE_13_6_L;"1";1;2989643;2989643;7653486.08;7653486.08;-1.54051824168629;"1";0;1261.16494292227;1902.26622277791;0.250477036709377;4028.68262103987;1987.45591662943;1398.59480969544;1902.51384734483;0.25200982271459;5075.04317049369;3421.81906933035;1329.87987630885;1902.39003506137;-1.56899450376498;-219.887786837067;-0.396199307083589;219.888143777682;-0.00153278600521317;202.854999999545;"1";0;0;0;0;0;0;[0.523790967601713, 0.481973336083395, 0.478288737502688, 0.460696558775003, 0.46881657363709, 0.438901209271719, 0.473642697931416, 0.523735375178089, 0.483195015691339];[26.4, 25.6, 23.2, 23.2, 23.2, 23.2, 24, 26.4, 23.2];[56, 54.4, 56, 56, 56, 54.4, 57.6, 56, 54.4];3.91470000249683;"1";0;0;0;0;0;0;0;0;0;3.58219999907305;"1";1;33089;33089;84707.84;84707.84;-5.22330863886109;4.8;2909.52004593672;-2153.31098552389;-299.273540100963;12.916600000608;"FM";"1";0;0;0;0;0;133.882899997843;"FM";"1";0;0;0;0;0;0;0;30.5950999972993
HE_15_5_L;"1";1;2992118;2992118;7659822.08;7659822.08;-1.45843018840996;"1";0;1262.87745389067;1914.40698012784;0.331945835574396;4029.11044251956;1987.72727706042;1399.4852171927;1913.14309479742;0.259130197894485;5073.21268388859;3428.94696481548;1331.18133554169;1913.77503746263;1.5615446617385;-218.572421283247;2.02221652867374;218.581775784968;0.0728156376799109;166.153199999826;"1";0;0;0;0;0;0;[0.520491116968164, 0.532010165806267, 0.493453900990939, 0.472789849120015, 0.483667959714069, 0.457785948977789, 0.508885773412088, 0.529672284430726, 0.47130821985982];[25.6, 26.4, 25.6, 24.8, 24.8, 24.8, 26.4, 26.4, 24];[54.4, 56, 54.4, 56, 56, 54.4, 57.6, 54.4, 54.4];4.74880000183475;"1";0;0;0;0;0;0;0;0;0;4.4166999978188;"1";1;33241;33241;85096.96;85096.96;-5.19367349818689;5.6;2939.14281760477;-2155.64990222918;-297.575571615055;29.4159000004584;"FM";"1";0;0;0;0;0;141.150899999047;"FM";"1";0;0;0;0;0;0;0;27.5918999977876
HE_15_6_L;"1";1;2990672;2990672;7656120.32;7656120.32;-1.50118807730917;"1";0;1270.06426833789;1897.65190955027;0.285553326060243;4028.74978500472;1987.10311510506;1403.16101737814;1901.82759127492;0.212438414270449;5075.34105714494;3422.91188681736;1336.61264285802;1899.7397504126;-1.5394333329871;-212.954798464399;-6.68109075944849;213.059576557236;0.073114911789794;129.410300000018;"1";0;0;0;0;0;0;[0.513912012281445, 0.455658743661942, 0.469180516980624, 0.52844591091467, 0.446831950696326, 0.474000099736751, 0.457476872538186, 0.453494874415651, 0.51828976971389];[23.2, 22.4, 22.4, 26.4, 21.6, 22.4, 22.4, 23.2, 26.4];[56, 54.4, 54.4, 56, 54.4, 54.4, 54.4, 54.4, 57.6];4.07819999963976;"1";0;0;0;0;0;0;0;0;0;10.4519000014989;"1";1;32628;32628;83527.68;83527.68;-4.77871213098351;5.6;2894.46801520167;-2151.47568959176;-273.800036613323;11.8952999982866;"FM";"1";0;0;0;0;0;90.8658000007563;"FM";"1";0;0;0;0;0;0;0;42.6149000013538
HE_16_5_L;"1";1;2994425;2994425;7665728;7665728;-1.42638694359311;"1";0;1273.77223113166;1903.55212601942;0.354444485947236;4029.24598207272;1987.90491728801;1411.28773337276;1905.45421561853;0.2401297123392;5080.47961197874;3430.90568484525;1342.52998225221;1904.50317081898;-1.55696538933742;-220.024803585756;-3.04334335858148;220.045850067091;0.114314773608036;187.270599999465;"1";0;0;0;0;0;0;[0.513422397200477, 0.472848415564832, 0.540335104720686, 0.526581722842102, 0.484717474274668, 0.523864674214919, 0.531186154615667, 0.512755680639644, 0.483487145872143];[26.4, 24, 27.2, 27.2, 26.4, 27.2, 27.2, 26.4, 23.2];[56, 56, 57.6, 56, 59.2, 59.2, 57.6, 57.6, 56];5.78589999713586;"1";0;0;0;0;0;0;0;0;0;4.60240000029444;"1";1;32441;32441;83048.96;83048.96;-4.82945325415937;5.6;2897.54569834469;-2154.79537622145;-276.707288819053;16.4699999986624;"FM";"72";1;0;9.32952303175248;51.2;51.2;111.594499998318;"FM";"1";1;0;0;0;9.32952303175248;51.2;51.2;29.2325000009441
HE_16_6_L;"1";1;2992713;2992713;7661345.28;7661345.28;-1.44804070436055;"1";0;1285.07573776231;1885.82849619762;0.328515206560117;4029.29628126443;1987.15871434885;1417.98424954444;1889.28210157893;0.23352172771127;5081.55505571685;3424.76023546624;1351.52999365338;1887.55529888827;-1.54481734061058;-212.653618851403;-5.52576861009329;212.725399821766;0.0949934788488472;112.113899998803;"1";0;0;0;0;0;0;[0.530721512127603, 0.5056259350187, 0.560339079946723, 0.572524038991265, 0.469246454348481, 0.451331892249428, 0.461065709108485, 0.475409021410047, 0.5448388373346];[23.2, 26.4, 27.2, 26.4, 22.4, 22.4, 23.2, 23.2, 27.2];[57.6, 56, 57.6, 57.6, 57.6, 57.6, 56, 57.6, 57.6];3.5347000011825;"1";0;0;0;0;0;0;0;0;0;2.78849999813247;"1";1;32286;32286;82652.16;82652.16;-4.94858296347207;5.6;2866.22451836709;-2170.74001115034;-283.532918377291;24.0941000010935;"FM";"1";0;0;0;0;0;87.8483999986202;"FM";"1";0;0;0;0;0;0;0;29.3554000018048
HE_17_6_L;"1";1;2991134;2991134;7657303.04;7657303.04;-1.50816794253684;"1";0;1276.93392940947;1892.84809350476;0.289088438423562;4028.60218127576;1987.45307016621;1409.33348522645;1896.15556634091;0.220453271568185;5068.79542984573;3423.32885187789;1343.13370731796;1894.50182992283;-1.54582052484783;-211.839289307156;-5.29195653783172;211.905378171861;0.0686351668553771;138.344300001336;"1";0;0;0;0;0;0;[0.482151660136281, 0.483272531991543, 0.479096727722863, 0.475229248443385, 0.454042671475918, 0.462769622107291, 0.4551204340232, 0.485074036389526, 0.48369304591012];[23.2, 23.2, 23.2, 23.2, 22.4, 23.2, 23.2, 26.4, 22.4];[56, 52.8, 54.4, 52.8, 54.4, 54.4, 56, 54.4, 56];3.04060000053141;"1";0;0;0;0;0;0;0;0;0;2.27079999967827;"1";1;32953;32953;84359.68;84359.68;-5.20274350497949;5.6;2897.82495068734;-2173.90499195824;-298.095244724426;9.21580000067479;"FM";"1";0;0;0;0;0;221.887100000458;"FM";"1";0;0;0;0;0;0;0;20.7403999993403
HE_17_5_L;"1";1;2991425;2991425;7658048;7658048;-1.49887936756292;"1";0;1266.25206454065;1909.2304651292;0.286970550644621;4028.95105341886;1987.56716836464;1403.21556039846;1910.4432889043;0.244644992513756;5076.51798248071;3420.97879665986;1334.73381246956;1909.83687701675;-1.56194147047878;-219.141593372507;-1.94051804015471;219.150184932857;0.0423255581308651;132.787700000335;"1";0;0;0;0;0;0;[0.536840925191443, 0.478536177106086, 0.473066259706893, 0.491045401753162, 0.456503970099621, 0.474455258420112, 0.487203860451359, 0.522317062535111, 0.465635025536075];[26.4, 26.4, 24.8, 24.8, 23.2, 24.8, 25.6, 26.4, 23.2];[57.6, 52.8, 56, 56, 54.4, 54.4, 54.4, 54.4, 59.2];4.28219999957946;"1";0;0;0;0;0;0;0;0;0;1.98780000209808;"1";1;32760;32760;83865.6;83865.6;-4.67589685194926;4.8;2907.10891330891;-2148.87604395604;-267.909155055201;32.3998999992909;"FM";"72";1;0;13.7637204272682;112.64;112.64;153.943499997695;"FM";"1";1;0;0;0;13.7637204272682;112.64;112.64;40.8869999992021
HE_18_6_L;"1";1;2993500;2993500;7663360;7663360;-1.40458341326864;"1";0;1292.08155671725;1883.60631788833;0.371325025041105;4029.26554468524;1987.20493543104;1425.13122522593;1886.08216752058;0.257278781533323;5077.35760873189;3421.65686069674;1358.60639097159;1884.84424270446;-1.55219001274278;-212.879469613881;-3.96135941160683;212.916323825759;0.114046243507782;135.733999999502;"1";0;0;0;0;0;0;[0.511947269682256, 0.506802716324361, 0.485909809555402, 0.489038816407142, 0.505868686977171, 0.481438190504298, 0.44879066158454, 0.456148915456099, 0.521131712746098];[23.2, 24.8, 23.2, 23.2, 23.2, 24, 22.4, 22.4, 23.2];[56, 57.6, 57.6, 59.2, 59.2, 56, 56, 56, 56];3.87510000291513;"1";0;0;0;0;0;0;0;0;0;2.27470000027097;"1";1;32012;32012;81950.72;81950.72;-4.89043492590114;5.6;2860.21167062352;-2177.93867299763;-280.201281237509;15.1202999986708;"FM";"72";1;0;12.1852369693823;92.16;92.16;134.699300000648;"FM";"1";1;0;0;0;12.1852369693823;92.16;92.16;28.4577000020363
HE_18_5_L;"1";1;2994399;2994399;7665661.44;7665661.44;-1.3972383559654;"1";0;1285.24597516565;1898.81689257996;0.386120471385852;4029.39219234896;1987.67481024314;1420.09348779129;1899.38317807776;0.25061937117511;5077.03457465002;3420.94156210881;1352.66973147847;1899.10003532886;-1.56659690065854;-215.756020201018;-0.906056796473786;215.75792266311;0.135501100210742;190.714899999875;"1";0;0;0;0;0;0;[0.509117021292199, 0.493213994054793, 0.484008351407486, 0.47778733984939, 0.499539387183627, 0.479257196008824, 0.463192130331469, 0.482645487317496, 0.476497348516526];[24, 24.8, 24.8, 24, 23.2, 24, 24.8, 24, 24];[56, 56, 57.6, 57.6, 56, 56, 56, 56, 56];2.67879999955767;"1";0;0;0;0;0;0;0;0;0;1.82000000131666;"1";1;32458;32458;83092.48;83092.48;-4.83683236102294;5.6;2886.15944297246;-2175.40905785939;-277.130080498912;8.20970000131638;"FM";"1";0;0;0;0;0;156.630400000722;"FM";"1";0;0;0;0;0;0;0;24.4778000014776
HE_17_7_L;"1";1;2983345;2983345;7637363.2;7637363.2;-1.4581103497198;"1";0;1251.9058615232;1920.41414106866;0.319477901574341;4028.81128487198;1986.88333845317;1389.83938490646;1915.46535647432;0.239694419829729;5070.89741800845;3428.39520992817;1320.87262321483;1917.93974877149;1.53493366848525;-220.693637413208;7.91805535095264;220.835633889129;0.0797834817446125;135.005700001784;"1";0;0;0;0;0;0;[0.546580936947714, 0.536584497527273, 0.485032748235662, 0.485191039586971, 0.480902399547964, 0.502823502098229, 0.452253722344664, 0.517826330925751, 0.438313323522755];[25.6, 25.6, 24.8, 25.6, 23.2, 25.6, 24, 24.8, 21.6];[52.8, 54.4, 54.4, 54.4, 56, 52.8, 56, 52.8, 52.8];8.26339999912307;"1";0;0;0;0;0;0;0;0;0;2.61069999760366;"1";1;35918;35918;91950.08;91950.08;-4.88732862073901;5.6;2941.93957347291;-2204.07439166992;-280.023303061839;7.65559999854304;"FM";"1";0;0;0;0;0;182.774400000199;"FM";"1";0;0;0;0;0;0;0;10.956800000713
HE_17_8_L;"1";1;2981400;2981400;7632384;7632384;-1.39376882290826;"1";0;1262.30828954129;1898.74032302249;0.391601087922372;4028.42300187924;1986.48289559914;1396.70301323629;1902.41664757745;0.253535424428209;5070.89004801021;3431.27850373707;1329.50565138879;1900.57848529997;-1.5434484674901;-215.031557912008;-5.88211928793316;215.111994610674;0.138065663494163;196.03929999721;"1";0;0;0;0;0;0;[0.495491372673258, 0.484877940094795, 0.505687405454171, 0.452800944803289, 0.506922753248976, 0.47589006438673, 0.501915158802609, 0.45734315951373, 0.488266381344615];[22.4, 23.2, 25.6, 24, 25.6, 24.8, 24.8, 22.4, 22.4];[56, 56, 57.6, 54.4, 54.4, 52.8, 54.4, 54.4, 54.4];2.37759999799891;"1";0;0;0;0;0;0;0;0;0;5.03240000034566;"1";1;36023;36023;92218.88;92218.88;-4.88980206247665;5.6;2908.94284207312;-2223.17728118147;-280.165020834277;17.203100000188;"FM";"1";0;0;0;0;0;151.864800001931;"FM";"1";0;0;0;0;0;0;0;27.0001999997476
